election_year,state_name,constituency_name,constituency_type,party_name,short_form,candidate_name,EVM_votes,postal_votes,total_votes,rank,notes
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,Ind,BAPI HALDAR,5607,19,5626,7,
2024,West Bengal,Mathurapur,Scheduled Caste,Socialist Unity Centre Of India (COMMUNIST),Other-35,BISWANATH SARDAR,4505,29,4534,8,
2024,West Bengal,Mathurapur,Scheduled Caste,Bahujan Samaj Party,BSP,PANKAJ KUMAR HALDER,4238,19,4257,9,
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,Ind,ASHOKE PUROKAIT,1489,12,1501,10,
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,Ind,ASHOKE SARDAR,1474,27,1501,10,
2024,Rajasthan,Jaipur Rural,General,Right to Recall Party,Other-84,ADITYA PRAKASH SHARMA,650,16,666,14,
2024,Rajasthan,Jaipur,General,Right to Recall Party,Other-84,SHASHANK SINGH ARYA,372,21,393,13,
2024,West Bengal,Mathurapur,Scheduled Caste,None of the Above,NOTA,NOTA,8593,38,8631,6,
2024,West Bengal,Diamond harbour,General,All India Trinamool Congress,AITC,ABHISHEK BANERJEE,1043493,4737,1048230,1,
2024,West Bengal,Diamond harbour,General,Bharatiya Janata Party,BJP,ABHIJIT DAS (BOBBY),336068,1232,337300,2,
2024,West Bengal,Diamond harbour,General,Communist Party of India (Marxist),CPI-M,PRATIK UR RAHAMAN,86507,446,86953,3,
2024,West Bengal,Diamond harbour,General,All India Secular Front,Other-24,MAJNU LASKAR,21109,30,21139,4,
2024,West Bengal,Diamond harbour,General,Independent,Ind,SUBRATA BOSE,9819,6,9825,6,
2024,West Bengal,Diamond harbour,General,Bahujan Samaj Party,BSP,DASARATHI PAIK,7082,29,7111,7,
2024,West Bengal,Diamond harbour,General,Independent,Ind,MALAY GUHA ROY,2963,8,2971,8,
2024,West Bengal,Diamond harbour,General,Independent,Ind,PULAKESH MONDAL,1945,3,1948,9,
2024,West Bengal,Diamond harbour,General,Indian National Socialistic Action Forces,Other-286,KALIMUDDIN SK,1579,11,1590,10,
2024,West Bengal,Diamond harbour,General,Socialist Unity Centre Of India (COMMUNIST),Other-35,RAMKUMAR MONDAL,1411,7,1418,11,
2024,West Bengal,Diamond harbour,General,Independent,Ind,ANISUR RAHAMAN SK,1152,7,1159,12,
2024,West Bengal,Diamond harbour,General,Independent,Ind,KASHINATH MONDAL,961,24,985,13,
2024,West Bengal,Diamond harbour,General,None of the Above,NOTA,NOTA,10134,54,10188,5,
2024,West Bengal,Jadavpur,General,All India Trinamool Congress,AITC,SAYANI GHOSH,714049,3850,717899,1,
2024,West Bengal,Jadavpur,General,Bharatiya Janata Party,BJP,DR. ANIRBAN GANGULY,457307,2391,459698,2,
2024,West Bengal,Jadavpur,General,Communist Party of India (Marxist),CPI-M,SRIJAN BHATTACHARYYA,256951,1761,258712,3,
2024,West Bengal,Jadavpur,General,All India Secular Front,Other-24,NUR ALAM KHAN,83291,71,83362,4,
2024,West Bengal,Jadavpur,General,Independent,Ind,RANJIT KUMAR MANDAL,13021,9,13030,5,
2024,West Bengal,Jadavpur,General,Independent,Ind,HOSEN GAZI,4925,2,4927,7,
2024,West Bengal,Jadavpur,General,Bahujan Samaj Party,BSP,SANDIP NATH,4434,28,4462,8,
2024,West Bengal,Jadavpur,General,Socialist Unity Centre Of India (COMMUNIST),Other-35,KALPANA NASKAR DATTA,4416,35,4451,9,
2024,West Bengal,Jadavpur,General,Independent,Ind,BALARAM MANDAL,2829,6,2835,10,
2024,West Bengal,Jadavpur,General,Independent,Ind,TANUSHREE MONDAL,2419,8,2427,11,
2024,West Bengal,Jadavpur,General,Independent,Ind,SHANKAR MANDAL,1439,3,1442,12,
2024,Rajasthan,Jodhpur,General,Right to Recall Party,Other-84,PAPPU DAN,650,4,654,13,
2024,West Bengal,Jadavpur,General,Independent,Ind,PURNIMA DEBNATH,1301,24,1325,14,
2024,West Bengal,Jadavpur,General,Independent,Ind,CHANDRACHUR GOSWAMI,1112,2,1114,15,
2024,West Bengal,Jadavpur,General,Independent,Ind,ARUN SARKAR,1107,3,1110,16,
2024,West Bengal,Jadavpur,General,Independent,Ind,DIPAK SARDAR,924,3,927,17,
2024,West Bengal,Jadavpur,General,None of the Above,NOTA,NOTA,7316,99,7415,6,
2024,West Bengal,Kolkata Dakshin,General,All India Trinamool Congress,AITC,MALA ROY,612725,2549,615274,1,
2024,West Bengal,Kolkata Dakshin,General,Bharatiya Janata Party,BJP,DEBASREE CHAUDHURI,426459,1584,428043,2,
2024,West Bengal,Kolkata Dakshin,General,Communist Party of India (Marxist),CPI-M,SAIRA SHAH HALIM,167771,760,168531,3,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,NIRAJ AGARWAL,4028,4,4032,5,
2024,West Bengal,Kolkata Dakshin,General,Bahujan Samaj Party,BSP,FIROZA KHATUN,3958,17,3975,6,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,SANTANU ROY,2918,2,2920,7,
2024,West Bengal,Kolkata Dakshin,General,Socialist Unity Centre Of India (COMMUNIST),Other-35,ZUBAIR RABBANI,2290,10,2300,8,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,SUSANTA MONDAL,2090,1,2091,9,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,MUMTAZ ALI,1960,9,1969,10,
2024,Rajasthan,Chittorgarh,General,Right to Recall Party,Other-84,MAHAVIR PRASAD KUMAWAT,1539,10,1549,16,
2024,West Bengal,Kolkata Dakshin,General,Kisan Mazdoor Sangharsh Party,Other-141,SANJOY (RANA) CHANDA,1186,7,1193,12,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,SANJANA RAM,1052,4,1056,13,
2024,West Bengal,Kolkata Dakshin,General,Social Democratic Party Of India,Other-91,YASMIN ISLAM,981,4,985,14,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,ATANU DAS,969,2,971,15,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,MRIDUL OJHA,856,6,862,16,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,DIPENDU HAZRA,794,10,804,17,
2024,West Bengal,Kolkata Dakshin,General,Independent,Ind,MD. SHAKIL WARSI,503,1,504,18,
2024,West Bengal,Kolkata Dakshin,General,None of the Above,NOTA,NOTA,6348,75,6423,4,
2024,West Bengal,Kolkata Uttar,General,All India Trinamool Congress,AITC,BANDYOPADHYAY SUDIP,453177,1519,454696,1,
2024,West Bengal,Kolkata Uttar,General,Bharatiya Janata Party,BJP,TAPAS ROY,361268,868,362136,2,
2024,West Bengal,Kolkata Uttar,General,Indian National Congress,INC,PRADIP BHATTACHARYA,114556,426,114982,3,
2024,West Bengal,Kolkata Uttar,General,Socialist Unity Centre Of India (COMMUNIST),Other-35,DR. BIPLAB CHANDRA,3640,18,3658,5,
2024,West Bengal,Kolkata Uttar,General,Bahujan Samaj Party,BSP,OMPRAKASH PRAJAPATI,3133,47,3180,6,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,PRANATI PAUL,2267,5,2272,7,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,SURENDRA KUMAR KABRA,1317,5,1322,8,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,SWAPAN DAS,1163,3,1166,9,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,MISBAHUS SALAM,975,6,981,10,
2024,West Bengal,Kolkata Uttar,General,Bharatiya Nyay-Adhikar Raksha Party,Other-106,SAMPA GUHA,912,4,916,11,
2024,West Bengal,Kolkata Uttar,General,Mission Naya Digant Party,Other-651,RAJKUMAR PALIT,768,4,772,12,
2024,West Bengal,Kolkata Uttar,General,Pyramid Party of India,Other-108,SMT. RINKU GUPTA,649,10,659,13,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,AMAL KUMAR DEY,582,9,591,14,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,ANUJIT KUMAR NAN,555,2,557,15,
2024,West Bengal,Kolkata Uttar,General,Independent,Ind,BINOY KRISHNA CHATTERJEE,500,1,501,16,
2024,West Bengal,Kolkata Uttar,General,None of the Above,NOTA,NOTA,10004,40,10044,4,
2024,West Bengal,Howrah,General,All India Trinamool Congress,AITC,PRASUN BANERJEE,625229,1264,626493,1,
2024,West Bengal,Howrah,General,Bharatiya Janata Party,BJP,DR RATHIN CHAKRAVARTY,455996,1055,457051,2,
2024,West Bengal,Howrah,General,Communist Party of India (Marxist),CPI-M,SABYASACHI CHATTERJEE,151483,522,152005,3,
2024,West Bengal,Howrah,General,Bahujan Samaj Party,BSP,PALASH BACHAR,6342,12,6354,5,
2024,West Bengal,Howrah,General,Independent,Ind,SEIKH SAKIRUL ISLAM,5271,-,5271,6,
2024,West Bengal,Howrah,General,Independent,Ind,SHIWA MALLICK,3218,2,3220,7,
2024,West Bengal,Howrah,General,Socialist Unity Centre Of India (COMMUNIST),Other-35,UTTAM CHATTERJEE,2319,6,2325,8,
2024,West Bengal,Howrah,General,Bharatiya Nyay-Adhikar Raksha Party,Other-106,SHAMPA DAS,2053,12,2065,9,
2024,West Bengal,Howrah,General,Independent,Ind,RATHIN GANGULY,1884,3,1887,10,
2024,West Bengal,Howrah,General,Independent,Ind,PRASUN LAHIRI,1323,3,1326,11,
2024,West Bengal,Howrah,General,All India Arya Mahasabha,Other-254,RAJESH KUMAR PRASAD,1268,4,1272,12,
2024,West Bengal,Howrah,General,Independent,Ind,ADARSHA MONDAL,939,6,945,13,
2024,West Bengal,Howrah,General,Independent,Ind,AJAZ AHMED ANSARI,856,1,857,14,
2024,West Bengal,Howrah,General,Independent,Ind,TAPAS BARUI,637,4,641,15,
2024,West Bengal,Howrah,General,None of the Above,NOTA,NOTA,10036,48,10084,4,
2024,West Bengal,Uluberia,General,All India Trinamool Congress,AITC,SAJDA AHMED,722586,2036,724622,1,
2024,West Bengal,Uluberia,General,Bharatiya Janata Party,BJP,ARUNUDAY PAULCHOWDHURY,504611,1338,505949,2,
2024,West Bengal,Uluberia,General,Indian National Congress,INC,AZAHAR MOLLICK,78304,285,78589,3,
2024,West Bengal,Uluberia,General,All India Secular Front,Other-24,MOFIKUL ISLAM,38971,20,38991,4,
2024,West Bengal,Uluberia,General,Independent,Ind,ARIT KARAK,7287,5,7292,6,
2024,West Bengal,Uluberia,General,Bharatiya Nyay-Adhikar Raksha Party,Other-106,AMAL KUMAR DEYATI,5445,6,5451,7,
2024,West Bengal,Uluberia,General,Independent,Ind,RAMESH KHANRA,5094,10,5104,8,
2024,West Bengal,Uluberia,General,Bahujan Samaj Party,BSP,BIMALESH KUMAR HELA,4867,8,4875,9,
2024,West Bengal,Uluberia,General,Independent,Ind,SK. SAPIYAR ALI,2924,-,2924,10,
2024,West Bengal,Uluberia,General,Socialist Unity Centre Of India (COMMUNIST),Other-35,NIKHIL BERA,2095,12,2107,11,
2024,West Bengal,Uluberia,General,Independent,Ind,AMAL KUMAR BARMAN,1997,3,2000,12,
2024,West Bengal,Uluberia,General,Indian Unity Centre,Other-536,RAMPRASAD GHORAI,1568,4,1572,13,
2024,West Bengal,Uluberia,General,None of the Above,NOTA,NOTA,11263,55,11318,5,
2024,West Bengal,Srerampur,General,All India Trinamool Congress,AITC,KALYAN BANERJEE,671865,2105,673970,1,
2024,West Bengal,Srerampur,General,Bharatiya Janata Party,BJP,KABIR SHANKAR BOSE,497720,1420,499140,2,
2024,West Bengal,Srerampur,General,Communist Party of India (Marxist),CPI-M,DIPSITA DHAR,238131,1015,239146,3,
2024,West Bengal,Srerampur,General,All India Secular Front,Other-24,SAHARIAR MULLICK (BAPI),25659,18,25677,4,
2024,West Bengal,Srerampur,General,Independent,Ind,SUNDAR PATRA,9897,5,9902,6,
2024,West Bengal,Srerampur,General,Independent,Ind,SASANKA CHAKRABORTY,3933,5,3938,7,
2024,West Bengal,Srerampur,General,Bahujan Samaj Party,BSP,SUPRIYA BISWAS,3572,17,3589,8,
2024,West Bengal,Srerampur,General,Independent,Ind,KALYAN PAUL,1749,9,1758,9,
